reaction_id,detected_reaction_type,reaction_smiles,yield,z_score,reactant_1,reactant_2,reactant_3,formed_motifs,catalyst,ligand,base,acid,oxidant,reductant,additive,condensation_agent,other_reagent,solvent,spectator_groups,reference,Reaction_Key
C-N Coupling_sample500,,CO.Nc1cc(Cl)ccc1C(=O)NC1CCCCC1>>O=c1c2ccc(Cl)cc2ncn1C1CCCCC1,86,0.0,CH3-OH,Ar-NH2|Alkyl-N(R)COR|Ar-CONHR,,Alkyl-AromN|Pyrimidine,CuI,,Cs2CO3,,O2,,,,,MeOH,Cl,"Organic & Biomolecular Chemistry (2020), 18(47), 9601-9605",Ar-NH2|CH3-OH -> Alkyl-AromN || Ar-Cl
C-N Coupling_sample500,buchwald_hartwig_cn,CO.COc1ccc(NC(=O)c2ccc(Cl)cc2N)cc1>>COc1ccc(-n2cnc3cc(Cl)ccc3c2=O)cc1,87,0.0,CH3-OH,Ar-NH2|Ar-N(R)COR,,Ar-AromN|Pyrimidine,CuI,,Cs2CO3,,O2,,,,,MeOH,Cl / OR,"Organic & Biomolecular Chemistry (2020), 18(47), 9601-9605",Ar-NH2|CH3-OH -> Ar-AromN || Ar-Cl|Ar-OR
C-N Coupling_sample500,buchwald_hartwig_cn,CO.Nc1cc(Cl)ccc1C(=O)Nc1ccccc1>>O=c1c2ccc(Cl)cc2ncn1-c1ccccc1,91,0.0,CH3-OH,Ar-NH2|Ar-N(R)COR,,Ar-AromN|Pyrimidine,CuI,,Cs2CO3,,O2,,,,,MeOH,Cl,"Organic & Biomolecular Chemistry (2020), 18(47), 9601-9605",Ar-NH2|CH3-OH -> Ar-AromN || Ar-Cl
C-N Coupling_sample500,,BrC(Br)(Br)Br.O=C/C=C/c1ccc(Br)cc1.Cc1ccc(S(=O)(=O)Nc2ccccc2)cc1>>Cc1ccc(S(=O)(=O)N(C#C/C=C/c2ccc(Br)cc2)c2ccccc2)cc1,68,0.0,Alkyl-Br,Alkenyl-CHO,Ar-N(R)SO2R,None,Silver nitrate/CuSO4,PPh3/phen,n-BuLi/K2CO3,,,,NH4Cl,,128-08-5,DCM/THF/n-Hexane/H2O/Me2CO/PhMe,Br / N(R)SO2R,"Organic Letters (2021), 23(4), 1394-1399",Alkenyl-CHO|Alkyl-Br -> None || Ar-Alkenyl|Ar-Alkyl|Ar-Br|Ar-N(R)SO2R
C-N Coupling_sample500,,BrC(Br)(Br)Br.O=C/C=C/c1ccc(Cl)cc1.Cc1ccc(S(=O)(=O)Nc2ccccc2)cc1>>Cc1ccc(S(=O)(=O)N(C#C/C=C/c2ccc(Cl)cc2)c2ccccc2)cc1,75,0.0,Alkyl-Br,Alkenyl-CHO,Ar-N(R)SO2R,None,Silver nitrate/CuSO4,PPh3/phen,n-BuLi/K2CO3,,,,NH4Cl,,128-08-5,DCM/THF/n-Hexane/H2O/Me2CO/PhMe,Cl / N(R)SO2R,"Organic Letters (2021), 23(4), 1394-1399",Alkenyl-CHO|Alkyl-Br -> None || Ar-Alkenyl|Ar-Alkyl|Ar-Cl|Ar-N(R)SO2R
C-N Coupling_sample500,,O=C1CCCN1.CN(C)S(=O)(=O)[c-]12->[Fe+2]3456789(<-[cH]%10[cH]->3[cH]->4[cH-]->5[cH]->6%10)<-[cH]([c]->7(I)[cH]->81)[c]->92[Si](C)(C)C>>CN(C)S(=O)(=O)[c-]12->[Fe+2]3456789(<-[cH]%10[cH]->3[cH]->4[cH-]->5[cH]->6%10)<-[cH]([c]->7(N3CCCC3=O)[cH]->81)[c]->92[Si](C)(C)C,65,0.0,RCH2-CONHR|Alkyl-N(R)COR,Ar-I,,Ar-N(R)COR,CuI,"N,N-Dimethylethylenediamine",K3PO4,,,,,,,Dioxane,N(R)SO2R / SO2NR2 / Si*,"Organometallics (2021), 40(8), 1129-1147",Ar-I|RCH2-CONHR -> Ar-N(R)COR || Alkyl-N(R)SO2R|Ar-SO2NR2|Ar-Si*|R_acidic-H
C-N Coupling_sample500,azide_coupling,CN1CC[C@](C(=O)[C@]2(c3ccccc3Br)CCN(C)C2=O)(c2ccccc2Br)C1=O>>CN1CC[C@](C(=O)[C@]2(c3ccccc3N=[N+]=[N-])CCN(C)C2=O)(c2ccccc2N=[N+]=[N-])C1=O,72,0.0,Ar-Br,,,Ar-N3,CuI,L-Proline,NaOH,,,,,,26628-22-8,EtOH/H2O,CONR2 / COR / N(R)COR,"Journal of the American Chemical Society (2020), 142(27), 11685-11690",Ar-Br -> Ar-N3 || Alkyl-N(R)COR|Ar-Alkyl|R3C-CONR2|R3C-COR
C-N Coupling_sample500,azide_coupling,CC(C)(C)OC(=O)NC1=N[C@](C)(c2cccc(Br)c2)CO[C@@]1(C)C(F)(F)F>>CC(C)(C)OC(=O)NC1=N[C@](C)(c2cccc(N=[N+]=[N-])c2)CO[C@@]1(C)C(F)(F)F,82,0.0,Ar-Br,,,Ar-N3,CuI,,,,,,,,26628-22-8/134-03-2/68737-65-5,EtOH/H2O,CF3 / OR,"Journal of Medicinal Chemistry (2021), 64(8), 4677-4696",Ar-Br -> Ar-N3 || Alkyl-CF3|Ar-Alkyl|RCH2-OR
C-N Coupling_sample500,buchwald_hartwig_cn,Nc1cccc(Br)c1>>[N-]=[N+]=Nc1cccc(N)c1,96,0.0,Ar-Br,,,Ar-N3,CuI,DMEDA,,,,,,,26628-22-8/134-03-2,EtOH/H2O,NH2,"Organic Chemistry Frontiers (2021), 8(11), 2434-2441",Ar-Br -> Ar-N3 || Ar-NH2
C-N Coupling_sample500,azide_coupling,Brc1ccccn1>>[N-]=[N+]=Nc1ccccn1,70,0.0,Ar-Br,,,Ar-N3,CuI,"N,N-Dimethylethylenediamine",,,,,,,134-03-2/26628-22-8,EtOH/H2O,Pyridine,"Angewandte Chemie, International Edition (2021), 60(33), 18006-18013",Ar-Br -> Ar-N3 || Pyridine
C-N Coupling_sample500,,NC=O.Cc1cc(Br)c2c(c1)C(C)(C)c1cc(C)cc(Br)c1O2>>Cc1cc(NC=O)c2c(c1)C(C)(C)c1cc(C)cc(NC=O)c1O2,74,0.0,,Ar-Br,,None,CuSO4,,K2CO3,,,,,,75-12-7,,OR,"Journal of the American Chemical Society (2020), 142(1), 60-63",Ar-Br -> None || Ar-Alkyl|Ar-OR
C-N Coupling_sample500,buchwald_hartwig_cn,C1COCCN1.O=C(Nc1cccc2cccnc12)c1ccc(F)cc1>>O=C(Nc1cccc2cccnc12)c1ccc(F)cc1N1CCOCC1,56,0.0,RCH2-NHR,Ar-F,,Ar-NR2,NiCl2(dme),Tetrabutylammonium Tetrafluoroborate,,,,,,,1184-88-9,DMAc,Quinoline / F / N(R)COR / OR,"Chemistry - A European Journal (2018), 24(72), 19166-19170",RCH2-NHR -> Ar-NR2 || Ar-F|Ar-N(R)COR|Quinoline|RCH2-OR
C-N Coupling_sample500,,CC(N)=O.Fc1ccc(Cc2ccc(F)cc2Br)c(Br)c1>>CC(=O)N1c2ccc(F)cc2Cc2cc(F)ccc21,73,0.0,Alkyl-CONH2,Ar-Br,,Ar-N(R)COR,CuI,DMEDA,K2CO3,,,,,,,PhMe,F,"Organic Letters (2020), 22(14), 5417-5422",Alkyl-CONH2|Ar-Br -> Ar-N(R)COR || Ar-Alkyl|Ar-F|R_acidic-H
C-N Coupling_sample500,,O=C(Nc1ccccc1-c1occc1Br)c1ccccc1Br>>O=C(c1ccc(Cl)cc1)n1c2ccccc2c2occc21,96,0.0,Ar-Br|Ar-N(R)COR|Ar-Ar,,,Ar-Cl,CuTC,DMEDA,Cs2CO3,,,,,,,Dioxane,Furan,"Journal of Organic Chemistry (2021), 86(6), 4671-4698",Ar-Br -> Ar-Cl || Furan
C-N Coupling_sample500,,Cc1ccc(Nc2ccc(C)cc2)cc1.CCOC(=O)C1(Br)CCC1>>Cc1ccc(N2C(=O)C3(CCC3)c3cc(C)ccc32)cc1,76,0.0,Ar-NHR,R3C-CO2R|R3C-Br,,Ar-Alkyl|Ar-N(R)COR,Cu(OAc)2,bpy,K2CO3,,,,,,,MeCN,,"Organic & Biomolecular Chemistry (2020), 18(11), 2170-2174",Ar-NHR|R3C-CO2R -> Ar-N(R)COR || Ar-Alkyl
C-N Coupling_sample500,buchwald_hartwig_cn,COC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)OC(C)(C)C.Fc1cc(F)c[c]([Bi]([c]2cc(F)cc(F)c2)[c]2cc(F)cc(F)c2)c1>>COC(=O)[C@H](Cc1cn(-c2cc(F)cc(F)c2)c2ccccc12)NC(=O)OC(C)(C)C,59,0.0,Indole,Ar-F,,Ar-AromN,Cu(OAc)2,,Et3N,,O2,,,,,DCM,CO2R / F / N(R)CO2R,"European Journal of Organic Chemistry (2020), 2020(36), 5815-5819",Ar-F|Indole -> Ar-AromN || Alkyl-N(R)CO2R|Ar-Alkyl|Ar-F|R2CH-CO2R|R_acidic-H
C-N Coupling_sample500,,COc1cc(C(=O)Nc2ccccc2-c2occc2Br)cc(OC)c1OC>>COc1ccc(C(=O)n2c3ccccc3c3occc32)cc1,86,0.0,Ar-Br|Ar-OR|Ar-N(R)COR|Ar-Ar,,,None,CuTC,DMEDA,Cs2CO3,,,,,,,Dioxane,Furan / OR,"Journal of Organic Chemistry (2021), 86(6), 4671-4698",Ar-Br -> None || Ar-OR|Furan
C-N Coupling_sample500,buchwald_hartwig_cn,c1cc[nH]c1.Clc1cccnc1>>c1ccc(-n2cccc2)nc1,76,0.0,Pyrrole,Ar-Cl,,Ar-AromN,Ni(cod)2,,NaOtBu,,,,,,Ammoniumsulfate/2001039-58-1,PEG-400,Pyridine,"RSC Advances (2016), 6(84), 80670-80678",Ar-Cl|Pyrrole -> Ar-AromN || Pyridine
C-N Coupling_sample500,buchwald_hartwig_cn,FC(F)(F)c1ccc(Br)cc1.Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2>>FC(F)(F)c1ccc(N2CCN(C3=Nc4ccccc4Oc4ccccc43)CC2)cc1,86,0.0,Ar-Br,Ar-Cl|RCH2-NHR,,Ar-NR2,NiBr2(dme),dtbbpy,DBU,,,,LiBr,,,DMAc,NR2 / C=N / CF3 / OR,"Angewandte Chemie, International Edition (2017), 56(42), 13088-13093",Ar-Br|Ar-Cl -> Ar-NR2 || Ar-C=N|Ar-CF3|Ar-OR|RCH2-NR2
C-N Coupling_sample500,buchwald_hartwig_cn,c1c[nH]cn1.COc1ccc(I)cc1>>c1ccc(-n2ccnc2)cc1,70,0.22,Imidazole,Ar-I|Ar-OR,,Ar-AromN,CuSO4,,K2CO3,,,,,,,DMSO,,"Molecular Catalysis (2020), 484110726",Ar-I|Imidazole -> Ar-AromN || None
C-N Coupling_sample500,buchwald_hartwig_cn,c1c[nH]cn1.COc1ccc(I)cc1>>c1ccc(-n2ccnc2)cc1,60,-1.09,Imidazole,Ar-I|Ar-OR,,Ar-AromN,Cu,,K2CO3,,,,,,,H2O,,"Molecular Catalysis (2020), 484110726",Ar-I|Imidazole -> Ar-AromN || None
C-N Coupling_sample500,buchwald_hartwig_cn,c1c[nH]cn1.O=c1c(I)coc2ccccc12>>O=c1cc(-n2ccnc2)oc2ccccc12,75,0.87,Imidazole,Ar-I,,Ar-AromN,CuI,,Na2CO3,,,,,,,DMF,,"Organic Chemistry Frontiers (2020), 7(9), 1107-1112",Ar-I|Imidazole -> Ar-AromN || None
C-N Coupling_sample500,buchwald_hartwig_cn,OCCN1CCNCC1.Clc1ccc2ccccc2n1>>OCCN1CCN(c2cnc3ccccc3c2)CC1,71,0.0,RCH2-NHR,Ar-Cl,,Ar-NR2,CuI,,Cs2CO3,,,,,,2496679-14-0,DMF,Quinoline / NR2 / OH,"Organic Letters (2020), 22(19), 7486-7490",Ar-Cl|RCH2-NHR -> Ar-NR2 || Quinoline|RCH2-NR2|RCH2-OH
C-N Coupling_sample500,,CCNC(=O)/C(=C/c1cc(OC)cc(OC)c1)c1ccc(O)cc1Br>>CCN1C(=O)/C(=C/c2cc(OC)cc(OC)c2)c2ccc(O)cc21.CCN1C(=O)/C(=C\c2cc(OC)cc(OC)c2)c2ccc(O)cc21,87,0.0,Ar-Br|Alkenyl-CONHR|Alkyl-N(R)COR,,,Alkenyl-CONR2|Ar-Alkenyl|Ar-N(R)COR|Ar-OH|Ar-OR,Cu2O,,K2CO3,,,,,,,DMF,OH / OR,"Journal of Organic Chemistry (2021), 86(9), 6698-6710",Ar-Br -> Ar-OH || Ar-Alkenyl|Ar-OH|Ar-OR
C-N Coupling_sample500,,COc1cc(NC(=O)CC(C)=O)c(OC)cc1Cl>>COc1cc(N=C2C=C(C)/C(=C(/C)O)C(=O)N2c2cc(OC)c(Cl)cc2OC)c(OC)cc1Cl,71,0.0,RCH2-COR|R_acidic-H,,,Alkenyl-Alkenyl|Alkenyl-CONR2|Alkenyl-OH|Ar-Cl|Ar-OR,NiCl2,tmphen,,,,,,,,PhMe,Cl / N(R)COR / OR,"ChemistrySelect (2016), 1(8), 1593-1595",RCH2-COR -> Ar-Cl || Ar-Cl|Ar-N(R)COR|Ar-OR
C-N Coupling_sample500,,CC(=O)CC(=O)Nc1ccc(Cl)cc1>>CC1=CC(=Nc2ccc(Cl)cc2)N(c2ccc(Cl)cc2)C(=O)/C1=C(\C)O,85,0.0,RCH2-COR|R_acidic-H,,,Alkenyl-Alkenyl|Alkenyl-CONR2|Alkenyl-OH|Ar-Cl,NiCl2,tmphen,,,,,,,,PhMe,Cl / N(R)COR,"ChemistrySelect (2016), 1(8), 1593-1595",RCH2-COR -> Ar-Cl || Ar-Cl|Ar-N(R)COR
C-N Coupling_sample500,,C=C=[CH][Sn]([CH2]CCC)([CH2]CCC)[CH2]CCC.CC(C)(C)OC(=O)Nc1ccccc1I.O=C(Cl)c1ccc(F)cc1>>C=C=Cc1ccccc1N(C(=O)OC(C)(C)C)C(=O)c1ccc(F)cc1,85,0.0,RCH2-Sn*,Ar-I,Ar-COCl,None,CuI/Pd2(dba)3,P(2-furyl)3,NH3/Et3N/DMAP,,,,,,,DMF/H2O/DCM,F / N(R)CO2R,"ACS Catalysis (2020), 10(10), 5419-5429",Ar-COCl|Ar-I|RCH2-Sn* -> None || Ar-F|Ar-N(R)CO2R
C-N Coupling_sample500,,C=C=[CH][Sn]([CH2]CCC)([CH2]CCC)[CH2]CCC.CC(C)(C)OC(=O)Nc1ccccc1I.O=C(Cl)c1cccc(Br)c1>>C=C=Cc1ccccc1N(C(=O)OC(C)(C)C)C(=O)c1cccc(Br)c1,73,0.0,RCH2-Sn*,Ar-I,Ar-COCl,None,CuI/Pd2(dba)3,P(2-furyl)3,NH3/Et3N/DMAP,,,,,,,DMF/H2O/DCM,Br / N(R)CO2R,"ACS Catalysis (2020), 10(10), 5419-5429",Ar-COCl|Ar-I|RCH2-Sn* -> None || Ar-Br|Ar-N(R)CO2R
C-N Coupling_sample500,,C=C=[CH][Sn]([CH2]CCC)([CH2]CCC)[CH2]CCC.CC(C)(C)OC(=O)Nc1ccccc1I.O=C(Cl)c1ccccc1Cl>>C=C=Cc1ccccc1N(C(=O)OC(C)(C)C)C(=O)c1ccccc1Cl,73,0.0,RCH2-Sn*,Ar-I,Ar-COCl,None,CuI/Pd2(dba)3,P(2-furyl)3,NH3/Et3N/DMAP,,,,,,,DMF/H2O/DCM,Cl / N(R)CO2R,"ACS Catalysis (2020), 10(10), 5419-5429",Ar-COCl|Ar-I|RCH2-Sn* -> None || Ar-Cl|Ar-N(R)CO2R
C-N Coupling_sample500,buchwald_hartwig_cn,c1ccc(N2CCNCC2)cc1.OB(O)c1ccc(F)cc1>>Fc1ccc(N2CCN(c3ccccc3)CC2)cc1,80,0.0,RCH2-NHR,Ar-B(OH)2,,Ar-NR2,NiOAc2,,Tetramethylguanidine,,,,,,4589-12-2,PhMe,NR2 / F,"Tetrahedron Letters (2015), 56(48), 6685-6688",Ar-B(OH)2|RCH2-NHR -> Ar-NR2 || Ar-F|Ar-NR2
C-N Coupling_sample500,buchwald_hartwig_cn,c1ccc(N2CCNCC2)cc1.OB(O)c1cccc(Cl)c1>>Clc1cccc(N2CCN(c3ccccc3)CC2)c1,78,0.0,RCH2-NHR,Ar-B(OH)2,,Ar-NR2,NiOAc2,,Tetramethylguanidine,,,,,,4589-12-2,PhMe,NR2 / Cl,"Tetrahedron Letters (2015), 56(48), 6685-6688",Ar-B(OH)2|RCH2-NHR -> Ar-NR2 || Ar-Cl|Ar-NR2
C-N Coupling_sample500,buchwald_hartwig_cn,C1CCNCC1.FC(F)(F)c1ccc(Br)cc1>>FC(F)(F)c1ccc(N2CCCCC2)cc1,79,0.21,RCH2-NHR,Ar-Br,,Ar-NR2,NiBr2(dme),,DABCO,,,,,,143334-20-7,DMAc,CF3,"Science (Washington, DC, United States) (2019), 365(6451), 360-366",Ar-Br|RCH2-NHR -> Ar-NR2 || Ar-CF3
C-N Coupling_sample500,buchwald_hartwig_cn,C1CCNCC1.CC(=O)c1ccccc1Br>>CC(=O)c1ccccc1N1CCCCC1,87,0.41,RCH2-NHR,Ar-Br,,Ar-NR2,Fe2NiO4,,KOtBu,,,,,,,H2O,COR,"ChemCatChem (2014), 6(12), 3474-3481",Ar-Br|RCH2-NHR -> Ar-NR2 || Ar-COR|R_acidic-H
C-N Coupling_sample500,buchwald_hartwig_cn,CC(=O)c1ccc(Br)cc1.C1CCNCC1>>CC(=O)c1ccc(N2CCCCC2)cc1,90,1.11,Ar-Br,RCH2-NHR,,Ar-NR2,Fe2NiO4,,KOtBu,,,,,,,H2O,COR,"ChemCatChem (2014), 6(12), 3474-3481",Ar-Br|RCH2-NHR -> Ar-NR2 || Ar-COR|R_acidic-H
C-N Coupling_sample500,buchwald_hartwig_cn,CCNc1ccccc1.COc1ccc(Br)cc1>>CCN(c1ccccc1)c1ccc(OC)cc1,81,0.0,Ar-NHR,Ar-Br,,Ar-NR2,Fe2NiO4,,KOtBu,,,,,,,H2O,OR,"ChemCatChem (2014), 6(12), 3474-3481",Ar-Br|Ar-NHR -> Ar-NR2 || Ar-OR
C-N Coupling_sample500,buchwald_hartwig_cn,Oc1ccc(Br)cc1.C1CCNC1>>Oc1ccc(N2CCCC2)cc1,89,0.0,Ar-Br,RCH2-NHR,,Ar-NR2,Fe2NiO4,,KOtBu,,,,,,,H2O,OH,"ChemCatChem (2014), 6(12), 3474-3481",Ar-Br|RCH2-NHR -> Ar-NR2 || Ar-OH
C-N Coupling_sample500,buchwald_hartwig_cn,c1ccc2[nH]cnc2c1.Brc1ccccc1>>c1ccc(-n2cnc3ccccc32)cc1,89,0.0,Benzimidazole,Ar-Br,,Ar-AromN,Fe2NiO4,,KOtBu,,,,,,,H2O,,"ChemCatChem (2014), 6(12), 3474-3481",Ar-Br|Benzimidazole -> Ar-AromN || None
C-N Coupling_sample500,buchwald_hartwig_cn,Brc1cccc2ccccc12.C1COCCN1>>c1ccc2c(N3CCOCC3)cccc2c1,62,0.0,Ar-Br,RCH2-NHR,,Ar-NR2,NiCl2(dme),,NaOtBu,,,,,,87-85-4/24388-23-6/258278-25-0,MeTHF,OR,"ACS Catalysis (2014), 4(9), 3289-3293",Ar-Br|RCH2-NHR -> Ar-NR2 || RCH2-OR
C-N Coupling_sample500,buchwald_hartwig_cn,CCNc1ccccc1.Brc1ccccc1>>CCN(c1ccccc1)c1ccccc1,91,0.0,Ar-NHR,Ar-Br,,Ar-NR2,Fe2NiO4,,KOtBu,,,,,,,H2O,,"ChemCatChem (2014), 6(12), 3474-3481",Ar-Br|Ar-NHR -> Ar-NR2 || None
C-N Coupling_sample500,buchwald_hartwig_cn,CCNc1ccccc1.Clc1ccccc1>>CCN(c1ccccc1)c1ccccc1,91,0.71,Ar-NHR,Ar-Cl,,Ar-NR2,Fe2NiO4,,KOtBu,,,,,,,H2O,,"ChemCatChem (2014), 6(12), 3474-3481",Ar-Cl|Ar-NHR -> Ar-NR2 || None
C-N Coupling_sample500,buchwald_hartwig_cn,CC(=O)c1ccc(Br)cc1.CNC>>CC(=O)c1ccc(N(C)C)cc1,85,0.71,Ar-Br,CH3-NHR,,Ar-NR2,Fe2NiO4,,KOtBu,,,,,,,H2O,COR,"ChemCatChem (2014), 6(12), 3474-3481",Ar-Br|CH3-NHR -> Ar-NR2 || Ar-COR|R_acidic-H
C-N Coupling_sample500,buchwald_hartwig_cn,C1COCCN1.Clc1cccnc1>>c1cncc(N2CCOCC2)c1,58,0.0,RCH2-NHR,Ar-Cl,,Ar-NR2,NiCl2(dme),,NaOtBu,,,,,,87-85-4/24388-23-6/258278-25-0,MeTHF,Pyridine / OR,"ACS Catalysis (2014), 4(9), 3289-3293",Ar-Cl|RCH2-NHR -> Ar-NR2 || Pyridine|RCH2-OR
C-N Coupling_sample500,buchwald_hartwig_cn,CCNc1ccccc1.Cc1ccc(Br)cc1>>CCN(c1ccccc1)c1ccc(C)cc1,84,1.49,Ar-NHR,Ar-Br,,Ar-NR2,Fe2NiO4,,KOtBu,,,,,,,H2O,,"ChemCatChem (2014), 6(12), 3474-3481",Ar-Br|Ar-NHR -> Ar-NR2 || Ar-Alkyl
C-N Coupling_sample500,buchwald_hartwig_cn,C1COCCN1.COc1ccc(Cl)cc1>>COc1ccc(N2CCOCC2)cc1,80,0.0,RCH2-NHR,Ar-Cl,,Ar-NR2,NiCl2(dme),,NaOtBu,,,,,,87-85-4/24388-23-6/258278-25-0,MeTHF,OR,"ACS Catalysis (2014), 4(9), 3289-3293",Ar-Cl|RCH2-NHR -> Ar-NR2 || Ar-OR|RCH2-OR
C-N Coupling_sample500,buchwald_hartwig_cn,CCNCC.N#Cc1ccc(Br)cc1>>CCN(CC)c1ccc(C#N)cc1,85,-1.29,RCH2-NHR,Ar-Br,,Ar-NR2,Fe2NiO4,,KOtBu,,,,,,,H2O,CN,"ChemCatChem (2014), 6(12), 3474-3481",Ar-Br|RCH2-NHR -> Ar-NR2 || Ar-CN
C-N Coupling_sample500,buchwald_hartwig_cn,Clc1ccccc1.C1COCCN1>>c1ccc(N2CCOCC2)cc1,93,0.71,Ar-Cl,RCH2-NHR,,Ar-NR2,Fe2NiO4,,KOtBu,,,,,,,H2O,OR,"ChemCatChem (2014), 6(12), 3474-3481",Ar-Cl|RCH2-NHR -> Ar-NR2 || RCH2-OR
C-N Coupling_sample500,buchwald_hartwig_cn,CCNc1ccccc1.N#Cc1ccc(Br)cc1>>CCN(c1ccccc1)c1ccc(C#N)cc1,87,0.0,Ar-NHR,Ar-Br,,Ar-NR2,Fe2NiO4,,KOtBu,,,,,,,H2O,CN,"ChemCatChem (2014), 6(12), 3474-3481",Ar-Br|Ar-NHR -> Ar-NR2 || Ar-CN
C-N Coupling_sample500,buchwald_hartwig_cn,C1CCNCC1.O=Cc1ccc(Br)cc1>>O=Cc1ccc(N2CCCCC2)cc1,92,0.0,RCH2-NHR,Ar-Br,,Ar-NR2,Fe2NiO4,,KOtBu,,,,,,,H2O,CHO,"ChemCatChem (2014), 6(12), 3474-3481",Ar-Br|RCH2-NHR -> Ar-NR2 || Ar-CHO
C-N Coupling_sample500,buchwald_hartwig_cn,CNC.N#Cc1ccc(Br)cc1>>CN(C)c1ccc(C#N)cc1,84,0.0,CH3-NHR,Ar-Br,,Ar-NR2,Fe2NiO4,,KOtBu,,,,,,,H2O,CN,"ChemCatChem (2014), 6(12), 3474-3481",Ar-Br|CH3-NHR -> Ar-NR2 || Ar-CN
C-N Coupling_sample500,buchwald_hartwig_cn,COc1ccc(Br)cc1.CCNCC>>CCN(CC)c1ccc(OC)cc1,82,-1.0,Ar-Br,RCH2-NHR,,Ar-NR2,Fe2NiO4,,KOtBu,,,,,,,H2O,OR,"ChemCatChem (2014), 6(12), 3474-3481",Ar-Br|RCH2-NHR -> Ar-NR2 || Ar-OR
C-N Coupling_sample500,buchwald_hartwig_cn,C1CCNC1.Ic1ccccc1>>c1ccc(N2CCCC2)cc1,90,0.38,RCH2-NHR,Ar-I,,Ar-NR2,Fe2NiO4,,KOtBu,,,,,,,H2O,,"ChemCatChem (2014), 6(12), 3474-3481",Ar-I|RCH2-NHR -> Ar-NR2 || None
C-N Coupling_sample500,buchwald_hartwig_cn,CNC.Ic1ccccc1>>CN(C)c1ccccc1,92,0.0,CH3-NHR,Ar-I,,Ar-NR2,Fe2NiO4,,KOtBu,,,,,,,H2O,,"ChemCatChem (2014), 6(12), 3474-3481",Ar-I|CH3-NHR -> Ar-NR2 || None
C-N Coupling_sample500,buchwald_hartwig_cn,CCNCC.CC(=O)c1ccccc1Br>>CCN(CC)c1ccccc1C(C)=O,84,-0.29,RCH2-NHR,Ar-Br,,Ar-NR2,Fe2NiO4,,KOtBu,,,,,,,H2O,COR,"ChemCatChem (2014), 6(12), 3474-3481",Ar-Br|RCH2-NHR -> Ar-NR2 || Ar-COR|R_acidic-H
C-N Coupling_sample500,buchwald_hartwig_cn,CC(=O)c1ccc(Cl)cc1.CCNCC>>CCN(CC)c1ccc(C(C)=O)cc1,88,0.0,Ar-Cl,RCH2-NHR,,Ar-NR2,Fe2NiO4,,KOtBu,,,,,,,H2O,COR,"ChemCatChem (2014), 6(12), 3474-3481",Ar-Cl|RCH2-NHR -> Ar-NR2 || Ar-COR|R_acidic-H
C-N Coupling_sample500,buchwald_hartwig_cn,CCNCC.Ic1ccccc1>>CCN(CC)c1ccccc1,93,0.53,RCH2-NHR,Ar-I,,Ar-NR2,Fe2NiO4,,KOtBu,,,,,,,H2O,,"ChemCatChem (2014), 6(12), 3474-3481",Ar-I|RCH2-NHR -> Ar-NR2 || None
C-N Coupling_sample500,buchwald_hartwig_cn,CCNc1ccccc1.CC(=O)c1ccccc1Br>>CCN(c1ccccc1)c1ccccc1C(C)=O,83,-0.71,Ar-NHR,Ar-Br,,Ar-NR2,Fe2NiO4,,KOtBu,,,,,,,H2O,COR,"ChemCatChem (2014), 6(12), 3474-3481",Ar-Br|Ar-NHR -> Ar-NR2 || Ar-COR|R_acidic-H
C-N Coupling_sample500,buchwald_hartwig_cn,C1COCCN1.CC(=O)c1ccccc1Br>>CC(=O)c1ccccc1N1CCOCC1,83,0.0,RCH2-NHR,Ar-Br,,Ar-NR2,Fe2NiO4,,KOtBu,,,,,,,H2O,COR / OR,"ChemCatChem (2014), 6(12), 3474-3481",Ar-Br|RCH2-NHR -> Ar-NR2 || Ar-COR|RCH2-OR|R_acidic-H
C-N Coupling_sample500,buchwald_hartwig_cn,COc1ccc(Br)cc1.C1CCNCC1>>COc1ccc(N2CCCCC2)cc1,89,0.0,Ar-Br,RCH2-NHR,,Ar-NR2,Fe2NiO4,,KOtBu,,,,,,,H2O,OR,"ChemCatChem (2014), 6(12), 3474-3481",Ar-Br|RCH2-NHR -> Ar-NR2 || Ar-OR
C-N Coupling_sample500,buchwald_hartwig_cn,Brc1ccccc1.c1cn[nH]c1>>c1ccc(-n2cccn2)cc1,91,-1.1,Ar-Br,Pyrazole,,Ar-AromN,Fe2NiO4,,KOtBu,,,,,,,H2O,,"ChemCatChem (2014), 6(12), 3474-3481",Ar-Br|Pyrazole -> Ar-AromN || None
C-N Coupling_sample500,buchwald_hartwig_cn,CC(=O)c1ccc(Br)cc1.CCNc1ccccc1>>CCN(c1ccccc1)c1ccc(C(C)=O)cc1,90,0.71,Ar-Br,Ar-NHR,,Ar-NR2,Fe2NiO4,,KOtBu,,,,,,,H2O,COR,"ChemCatChem (2014), 6(12), 3474-3481",Ar-Br|Ar-NHR -> Ar-NR2 || Ar-COR|R_acidic-H
